,revision_id,article_quality_est,article_name,country,geographic region,population
11840,753708117.0,Stub,David Koech,Kenya,EASTERN AFRICA,53528000.0
11841,753712004.0,Stub,Chris Okemo,Kenya,EASTERN AFRICA,53528000.0
11842,754539556.0,Stub,Oburu Odinga,Kenya,EASTERN AFRICA,53528000.0
11843,756990153.0,C,Pio Gama Pinto,Kenya,EASTERN AFRICA,53528000.0
11844,757656174.0,C,Moses Wetangula,Kenya,EASTERN AFRICA,53528000.0
11845,757713770.0,Stub,Christopher Obure,Kenya,EASTERN AFRICA,53528000.0
11846,757796563.0,Stub,Moses ole Sakuda,Kenya,EASTERN AFRICA,53528000.0
11847,757812559.0,Stub,Elijah Omolo Agar,Kenya,EASTERN AFRICA,53528000.0
11848,759763616.0,Stub,Noah Wekesa,Kenya,EASTERN AFRICA,53528000.0
11849,759973565.0,Start,Ali Aden Lord,Kenya,EASTERN AFRICA,53528000.0
11850,762624528.0,Stub,Edwin Ochieng Yinda,Kenya,EASTERN AFRICA,53528000.0
11851,762839375.0,Stub,Godhana Dhadho Gaddae,Kenya,EASTERN AFRICA,53528000.0
11852,762846269.0,Stub,Fahim Yasin Twaha,Kenya,EASTERN AFRICA,53528000.0
11853,762923558.0,Stub,David Mwaniki Ngugi,Kenya,EASTERN AFRICA,53528000.0
11854,763036767.0,Stub,Emillio Kathuli,Kenya,EASTERN AFRICA,53528000.0
11855,763047188.0,Stub,Ephraim Maina,Kenya,EASTERN AFRICA,53528000.0
11856,763137468.0,GA,Wesley Korir,Kenya,EASTERN AFRICA,53528000.0
11857,763314886.0,Stub,Elias Mbau,Kenya,EASTERN AFRICA,53528000.0
11858,763324707.0,Stub,Franklin Linturi,Kenya,EASTERN AFRICA,53528000.0
11859,763331150.0,Stub,Fred Gumo,Kenya,EASTERN AFRICA,53528000.0
11860,763336129.0,Stub,George Khaniri,Kenya,EASTERN AFRICA,53528000.0
11861,763338987.0,Stub,Gideon Ndambuki,Kenya,EASTERN AFRICA,53528000.0
11862,763528596.0,Stub,Francis Thombe Nyammo,Kenya,EASTERN AFRICA,53528000.0
11863,763532908.0,Stub,Francis Chachu Ganya,Kenya,EASTERN AFRICA,53528000.0
11864,763540644.0,Stub,Erastus Kihara Mureithi,Kenya,EASTERN AFRICA,53528000.0
11865,763560909.0,Stub,Frederick Outa Otieno,Kenya,EASTERN AFRICA,53528000.0
11866,765104380.0,Stub,Robinson Njeru Githae,Kenya,EASTERN AFRICA,53528000.0
11867,767391755.0,Stub,Wamathai Samuel Githaiga,Kenya,EASTERN AFRICA,53528000.0
11868,769242907.0,C,Governor of Nandi County,Kenya,EASTERN AFRICA,53528000.0
11869,770433300.0,Stub,Cleophas Lagat,Kenya,EASTERN AFRICA,53528000.0
11870,771144723.0,Start,Sospeter Ojaamong,Kenya,EASTERN AFRICA,53528000.0
11871,772607266.0,Stub,Cyprian Ojwang Omollo,Kenya,EASTERN AFRICA,53528000.0
11872,774148080.0,Stub,Humphrey Kimani Njuguna,Kenya,EASTERN AFRICA,53528000.0
11873,774333714.0,Start,Eugene Wamalwa,Kenya,EASTERN AFRICA,53528000.0
11874,774335418.0,Start,Kingwa Kamencu,Kenya,EASTERN AFRICA,53528000.0
11875,774341242.0,Start,Mutahi Kagwe,Kenya,EASTERN AFRICA,53528000.0
11876,774350502.0,Stub,Robert Pukose,Kenya,EASTERN AFRICA,53528000.0
11877,775476334.0,Stub,Isaac Mulatya Muoki,Kenya,EASTERN AFRICA,53528000.0
11878,775978319.0,Stub,James Kwanya Rege,Kenya,EASTERN AFRICA,53528000.0
11879,775985333.0,Stub,James Maina Kamau,Kenya,EASTERN AFRICA,53528000.0
11880,775996384.0,Start,James Omingo Magara,Kenya,EASTERN AFRICA,53528000.0
11881,775996403.0,Stub,James Ondicho Gesami,Kenya,EASTERN AFRICA,53528000.0
11882,776181299.0,Stub,Japhet Kareke Mbiuki,Kenya,EASTERN AFRICA,53528000.0
11883,776248253.0,Stub,Mutea Iringo,Kenya,EASTERN AFRICA,53528000.0
11884,776523171.0,Stub,Paul Otuoma,Kenya,EASTERN AFRICA,53528000.0
11885,776901754.0,Start,William Odongo Omamo,Kenya,EASTERN AFRICA,53528000.0
11886,776954627.0,Stub,Gideon Moi,Kenya,EASTERN AFRICA,53528000.0
11887,777142665.0,Stub,John Munyes,Kenya,EASTERN AFRICA,53528000.0
11888,777144312.0,Stub,John Mwirichia,Kenya,EASTERN AFRICA,53528000.0
11889,777156475.0,Stub,John Olago Aluoch,Kenya,EASTERN AFRICA,53528000.0
11890,777520559.0,Start,Kinuthia Mbugua,Kenya,EASTERN AFRICA,53528000.0
11891,777521043.0,Stub,Joseph Nganga Kiuna,Kenya,EASTERN AFRICA,53528000.0
11892,777523575.0,Stub,Joseph Oyugi Magwanga,Kenya,EASTERN AFRICA,53528000.0
11893,777551767.0,Stub,Josephat Koli Nanok,Kenya,EASTERN AFRICA,53528000.0
11894,777754835.0,Stub,Wilfred Machage,Kenya,EASTERN AFRICA,53528000.0
11895,777801545.0,Stub,Julius Murgor,Kenya,EASTERN AFRICA,53528000.0
11896,778200274.0,C,Edward Northey (British Army officer),Kenya,EASTERN AFRICA,53528000.0
11897,778458989.0,Start,Katoo Ole Metito,Kenya,EASTERN AFRICA,53528000.0
11898,778840246.0,Stub,Kibiwott Munge,Kenya,EASTERN AFRICA,53528000.0
11899,778880929.0,Stub,Kilemi Mwiria,Kenya,EASTERN AFRICA,53528000.0
11900,779004428.0,Stub,Kinoti Gatobu,Kenya,EASTERN AFRICA,53528000.0
11901,779005443.0,Start,Patrick Muir Renison,Kenya,EASTERN AFRICA,53528000.0
11902,779011537.0,Stub,Kipng'eno Arap Ng'eny,Kenya,EASTERN AFRICA,53528000.0
11903,779076444.0,Stub,Kivuti Maxwell,Kenya,EASTERN AFRICA,53528000.0
11904,779081993.0,Start,Kizito Osore Wangalwa,Kenya,EASTERN AFRICA,53528000.0
11905,779542125.0,Stub,Fatuma Ibrahim Ali,Kenya,EASTERN AFRICA,53528000.0
11906,779542211.0,Stub,Agnes Awuor,Kenya,EASTERN AFRICA,53528000.0
11907,779566560.0,Stub,Kazungu Kambi,Kenya,EASTERN AFRICA,53528000.0
11908,780073593.0,Stub,Jackson Kiptanui,Kenya,EASTERN AFRICA,53528000.0
11909,781636596.0,Stub,Mwangi wa Iria,Kenya,EASTERN AFRICA,53528000.0
11910,781989047.0,Stub,Mwangi Kiunjuri,Kenya,EASTERN AFRICA,53528000.0
11911,782225198.0,B,Quincy Timberlake,Kenya,EASTERN AFRICA,53528000.0
11912,782479040.0,Stub,Lucas Chepkitony,Kenya,EASTERN AFRICA,53528000.0
11913,782551753.0,Stub,Luka Kigen,Kenya,EASTERN AFRICA,53528000.0
11914,782615734.0,Stub,Richard Makenga,Kenya,EASTERN AFRICA,53528000.0
11915,783433028.0,Stub,Nderitu Gachagua,Kenya,EASTERN AFRICA,53528000.0
11916,783739335.0,Stub,Martin Otieno Ogindo,Kenya,EASTERN AFRICA,53528000.0
11917,784422245.0,C,Death of Mutula Kilonzo,Kenya,EASTERN AFRICA,53528000.0
11918,784436280.0,Stub,Nicholas Gumbo,Kenya,EASTERN AFRICA,53528000.0
11919,784751827.0,Start,Johnson Muthama,Kenya,EASTERN AFRICA,53528000.0
11920,785421281.0,Start,Daniel Waithaka,Kenya,EASTERN AFRICA,53528000.0
11921,785668987.0,Stub,Francis Kimemia,Kenya,EASTERN AFRICA,53528000.0
11922,786577848.0,Stub,Joshua Kutuny,Kenya,EASTERN AFRICA,53528000.0
11923,786677844.0,Start,Kennedy Mong'are Okong'o,Kenya,EASTERN AFRICA,53528000.0
11924,787214879.0,Stub,Lawrence Sifuna,Kenya,EASTERN AFRICA,53528000.0
11925,787336224.0,Stub,Julius Lekakeny Sunkuli,Kenya,EASTERN AFRICA,53528000.0
11926,787391046.0,Start,Abdilatif Abdalla,Kenya,EASTERN AFRICA,53528000.0
11927,787391152.0,Stub,Abdirahman Ali Hassan,Kenya,EASTERN AFRICA,53528000.0
11928,787394815.0,Stub,Abdul Ali Bahari,Kenya,EASTERN AFRICA,53528000.0
11929,787462539.0,Stub,Abu Chiaba,Kenya,EASTERN AFRICA,53528000.0
11930,787488755.0,Start,Moses Otieno Kajwang,Kenya,EASTERN AFRICA,53528000.0
11931,787664907.0,Stub,Aden Sugow,Kenya,EASTERN AFRICA,53528000.0
11932,788130378.0,Stub,Muriithi Kagai,Kenya,EASTERN AFRICA,53528000.0
11933,788134156.0,Stub,Clement Kungu Waibara,Kenya,EASTERN AFRICA,53528000.0
11934,788318024.0,Stub,Alex Muthengi Mwiru,Kenya,EASTERN AFRICA,53528000.0
11935,788478252.0,Stub,Ali Mohamud Mohamed,Kenya,EASTERN AFRICA,53528000.0
11936,788756073.0,Stub,Amason Kingi,Kenya,EASTERN AFRICA,53528000.0
11937,789668082.0,C,"Edward Grigg, 1st Baron Altrincham",Kenya,EASTERN AFRICA,53528000.0
11938,789737266.0,Stub,Kiema Kilonzo,Kenya,EASTERN AFRICA,53528000.0
11939,789741064.0,C,Mutula Kilonzo,Kenya,EASTERN AFRICA,53528000.0
11940,789814324.0,Stub,Naomi Shaban,Kenya,EASTERN AFRICA,53528000.0
11941,789814361.0,Stub,Dorothy Nditi,Kenya,EASTERN AFRICA,53528000.0
11942,789815780.0,Start,Sonia Birdi,Kenya,EASTERN AFRICA,53528000.0
11943,789815832.0,Stub,Peris Chepchumba,Kenya,EASTERN AFRICA,53528000.0
11944,789815918.0,Stub,Winnie Kaburu,Kenya,EASTERN AFRICA,53528000.0
11945,789816059.0,Start,Linah Kilimo,Kenya,EASTERN AFRICA,53528000.0
11946,789816081.0,Stub,Sally Kosgei,Kenya,EASTERN AFRICA,53528000.0
11947,789816239.0,Stub,Esther Murugi Mathenge,Kenya,EASTERN AFRICA,53528000.0
11948,789816444.0,Start,Nyiva Mwendwa,Kenya,EASTERN AFRICA,53528000.0
11949,790145123.0,Stub,Augustine Lotodo,Kenya,EASTERN AFRICA,53528000.0
11950,790192516.0,Stub,Jeremiah Ngayu Kioni,Kenya,EASTERN AFRICA,53528000.0
11951,790465094.0,Start,Mohamed Abdi Affey,Kenya,EASTERN AFRICA,53528000.0
11952,790487610.0,GA,Robert Brooke-Popham,Kenya,EASTERN AFRICA,53528000.0
11953,790725791.0,Stub,John Pesa Dache,Kenya,EASTERN AFRICA,53528000.0
11954,791034770.0,Stub,Kiprono Langat,Kenya,EASTERN AFRICA,53528000.0
11955,791097522.0,Start,Benjamin Cheboi,Kenya,EASTERN AFRICA,53528000.0
11956,791245298.0,Stub,Beth Wambui Mugo,Kenya,EASTERN AFRICA,53528000.0
11957,791469113.0,Stub,Victor Munyaka,Kenya,EASTERN AFRICA,53528000.0
11958,791763444.0,Start,Joseph Ole Nkaissery,Kenya,EASTERN AFRICA,53528000.0
11959,791911378.0,Stub,Bonaya Godana,Kenya,EASTERN AFRICA,53528000.0
11960,791924531.0,Start,Bonny Khalwale,Kenya,EASTERN AFRICA,53528000.0
11961,792024344.0,Stub,First Lady of Kenya,Kenya,EASTERN AFRICA,53528000.0
11962,792353438.0,Stub,Philip Kaloki,Kenya,EASTERN AFRICA,53528000.0
11963,792658527.0,Stub,Burudi Nabwera,Kenya,EASTERN AFRICA,53528000.0
11964,792677652.0,Stub,Otieno Kajwang,Kenya,EASTERN AFRICA,53528000.0
11965,793012659.0,Start,Deputy President of Kenya,Kenya,EASTERN AFRICA,53528000.0
11966,793178822.0,Start,Wycliffe Oparanya,Kenya,EASTERN AFRICA,53528000.0
11967,793580175.0,B,Percy Girouard,Kenya,EASTERN AFRICA,53528000.0
11968,793585442.0,Start,Daniel Karaba,Kenya,EASTERN AFRICA,53528000.0
11969,793686074.0,Stub,Charles Lugano,Kenya,EASTERN AFRICA,53528000.0
11970,794035759.0,Start,David Mwiraria,Kenya,EASTERN AFRICA,53528000.0
11971,794233789.0,Start,"Evelyn Baring, 1st Baron Howick of Glendale",Kenya,EASTERN AFRICA,53528000.0
11972,794291790.0,Stub,Dennis Akumu,Kenya,EASTERN AFRICA,53528000.0
11973,794395519.0,Start,Lorna Laboso,Kenya,EASTERN AFRICA,53528000.0
11974,794522698.0,Stub,Boaz Kipchumba Kaino,Kenya,EASTERN AFRICA,53528000.0
11975,794650852.0,Start,Clement Muchiri Wambugu,Kenya,EASTERN AFRICA,53528000.0
11976,794682850.0,Stub,Ibrahim Ali Hussein,Kenya,EASTERN AFRICA,53528000.0
11977,794796636.0,Start,Josiah Mwangi Kariuki,Kenya,EASTERN AFRICA,53528000.0
11978,794979175.0,Stub,Eric Mutua,Kenya,EASTERN AFRICA,53528000.0
11979,795019096.0,C,Moody Awori,Kenya,EASTERN AFRICA,53528000.0
11980,795250175.0,Start,Josephat Karanja,Kenya,EASTERN AFRICA,53528000.0
11981,795784022.0,Start,Ndiritu Muriithi,Kenya,EASTERN AFRICA,53528000.0
11982,795800699.0,Start,Marere wa Mwachai,Kenya,EASTERN AFRICA,53528000.0
11983,795804367.0,Start,Machel Waikenda,Kenya,EASTERN AFRICA,53528000.0
11984,795830729.0,Stub,Yusuf Chanzu,Kenya,EASTERN AFRICA,53528000.0
11985,795852424.0,Stub,Asman Kamama,Kenya,EASTERN AFRICA,53528000.0
11986,796255913.0,C,Eric Edward Khasakhala,Kenya,EASTERN AFRICA,53528000.0
11987,796552637.0,Stub,Charles Keter,Kenya,EASTERN AFRICA,53528000.0
11988,796689821.0,Stub,Ibrahim A. Saney,Kenya,EASTERN AFRICA,53528000.0
11989,796853680.0,Start,Ferdinand Waititu,Kenya,EASTERN AFRICA,53528000.0
11990,796886367.0,Stub,Julius Malombe,Kenya,EASTERN AFRICA,53528000.0
11991,797023837.0,Stub,Mohammed Kuti,Kenya,EASTERN AFRICA,53528000.0
11992,797262615.0,C,Frederick John Jackson,Kenya,EASTERN AFRICA,53528000.0
11993,797449627.0,Start,Bruce McKenzie,Kenya,EASTERN AFRICA,53528000.0
11994,797565183.0,Stub,Philip Leakey,Kenya,EASTERN AFRICA,53528000.0
11995,797586178.0,Stub,Washington Jakoyo Midiwo,Kenya,EASTERN AFRICA,53528000.0
11996,797626931.0,Start,Ali Roba,Kenya,EASTERN AFRICA,53528000.0
11997,797695325.0,Start,John Harun Mwau,Kenya,EASTERN AFRICA,53528000.0
11998,797819376.0,Start,Hassan Joho,Kenya,EASTERN AFRICA,53528000.0
11999,797867917.0,Stub,Machakos County Governor,Kenya,EASTERN AFRICA,53528000.0
12000,798174028.0,Stub,Godfrey Gitahi Kariuki,Kenya,EASTERN AFRICA,53528000.0
12001,798227232.0,Start,Sam Ongeri,Kenya,EASTERN AFRICA,53528000.0
12002,798231185.0,Start,Kenneth Lusaka,Kenya,EASTERN AFRICA,53528000.0
12003,798257112.0,Stub,Josphat Nanok,Kenya,EASTERN AFRICA,53528000.0
12004,798257731.0,Start,Salim Mvurya,Kenya,EASTERN AFRICA,53528000.0
12005,798320897.0,Start,Julius Kipyegon Kones,Kenya,EASTERN AFRICA,53528000.0
12006,798351355.0,Stub,Wilber Otichilo,Kenya,EASTERN AFRICA,53528000.0
12007,798355131.0,Stub,Nzamba Kitonga,Kenya,EASTERN AFRICA,53528000.0
12008,798408497.0,Start,Kivutha Kibwana,Kenya,EASTERN AFRICA,53528000.0
12009,798964195.0,Stub,William Gitau,Kenya,EASTERN AFRICA,53528000.0
12010,798986892.0,Start,Henry Monck-Mason Moore,Kenya,EASTERN AFRICA,53528000.0
12011,799360540.0,Start,Kipsengeret Koros,Kenya,EASTERN AFRICA,53528000.0
12012,799368888.0,Start,Joshua Irungu,Kenya,EASTERN AFRICA,53528000.0
12013,799371261.0,Start,Bernard Kiala,Kenya,EASTERN AFRICA,53528000.0
12014,799378249.0,GA,Tom Mboya,Kenya,EASTERN AFRICA,53528000.0
12015,799428803.0,Start,Munyua Waiyaki,Kenya,EASTERN AFRICA,53528000.0
12016,799431497.0,C,Mohamed Yusuf Haji,Kenya,EASTERN AFRICA,53528000.0
12017,799601046.0,C,Kalonzo Musyoka,Kenya,EASTERN AFRICA,53528000.0
12018,799627137.0,Stub,Aden Duale,Kenya,EASTERN AFRICA,53528000.0
12019,799634227.0,Stub,Kembi Gitura,Kenya,EASTERN AFRICA,53528000.0
12020,799678665.0,Stub,Davis Chirchir,Kenya,EASTERN AFRICA,53528000.0
12021,799698202.0,Stub,Felix Koskei,Kenya,EASTERN AFRICA,53528000.0
12022,799717467.0,Stub,Hassan Wario,Kenya,EASTERN AFRICA,53528000.0
12023,799720741.0,Stub,Henry Rotich,Kenya,EASTERN AFRICA,53528000.0
12024,799738885.0,Stub,Jacob Kaimenyi,Kenya,EASTERN AFRICA,53528000.0
12025,799741904.0,Stub,James Wainaina Macharia,Kenya,EASTERN AFRICA,53528000.0
12026,799770429.0,Start,Judy Wakhungu,Kenya,EASTERN AFRICA,53528000.0
12027,799812614.0,Stub,Michael Kamau,Kenya,EASTERN AFRICA,53528000.0
12028,799866898.0,Stub,Dick Wathika,Kenya,EASTERN AFRICA,53528000.0
12029,799892664.0,Stub,Raychelle Omamo,Kenya,EASTERN AFRICA,53528000.0
12030,799925801.0,C,Reuben Sechele Nyangweso,Kenya,EASTERN AFRICA,53528000.0
12031,800161307.0,Stub,Isaac Ruto,Kenya,EASTERN AFRICA,53528000.0
12032,800229156.0,Start,Kabando wa Kabando,Kenya,EASTERN AFRICA,53528000.0
12033,800231114.0,C,Michael Kijana Wamalwa,Kenya,EASTERN AFRICA,53528000.0
12034,800267241.0,Start,Joyce Laboso,Kenya,EASTERN AFRICA,53528000.0
12035,800333752.0,Stub,Peter Ochieng Odoyo,Kenya,EASTERN AFRICA,53528000.0
12036,800347079.0,Stub,Wilson Litole,Kenya,EASTERN AFRICA,53528000.0
12037,800391945.0,C,Kiraitu Murungi,Kenya,EASTERN AFRICA,53528000.0
12038,800617522.0,Start,Mike Sonko,Kenya,EASTERN AFRICA,53528000.0
12039,800976097.0,Stub,Gideon Mung'aro,Kenya,EASTERN AFRICA,53528000.0
12040,801312658.0,Stub,Hon Stanley Nyaga Kithung'a,Kenya,EASTERN AFRICA,53528000.0
12041,801424499.0,Stub,Elizabeth Ongoro,Kenya,EASTERN AFRICA,53528000.0
12042,801446323.0,Start,Esther Passaris,Kenya,EASTERN AFRICA,53528000.0
12043,801487665.0,C,Charity Ngilu,Kenya,EASTERN AFRICA,53528000.0
12044,801578644.0,C,William Ruto,Kenya,EASTERN AFRICA,53528000.0
12045,801592383.0,C,Martha Karua,Kenya,EASTERN AFRICA,53528000.0
12046,801844978.0,Stub,Erastus J. O. Mwencha,Kenya,EASTERN AFRICA,53528000.0
12047,802117133.0,Start,Harry Thuku,Kenya,EASTERN AFRICA,53528000.0
12048,802187568.0,C,Musalia Mudavadi,Kenya,EASTERN AFRICA,53528000.0
12049,802205703.0,Start,Wambui Otieno,Kenya,EASTERN AFRICA,53528000.0
12050,802353602.0,Stub,Lee Kinyanjui,Kenya,EASTERN AFRICA,53528000.0
12051,802354529.0,Start,Cornel Rasanga Amoth,Kenya,EASTERN AFRICA,53528000.0
12052,802460649.0,Stub,Amram Musungu,Kenya,EASTERN AFRICA,53528000.0
12053,802551438.0,Stub,Rebecca Nabutola,Kenya,EASTERN AFRICA,53528000.0
12054,802565760.0,Stub,Janet ong'era,Kenya,EASTERN AFRICA,53528000.0
12055,802633990.0,Stub,Mbadi John Ng'ongo,Kenya,EASTERN AFRICA,53528000.0
12056,802731648.0,Start,Joseph Hellon,Kenya,EASTERN AFRICA,53528000.0
12057,802732809.0,Stub,Phyllis Kandie,Kenya,EASTERN AFRICA,53528000.0
12058,802968896.0,Start,Issa Timamy,Kenya,EASTERN AFRICA,53528000.0
12059,803055226.0,Stub,Ngethe Njoroge,Kenya,EASTERN AFRICA,53528000.0
12060,803199083.0,Stub,Ruth Habwe,Kenya,EASTERN AFRICA,53528000.0
12061,803367951.0,Start,Grace Onyango,Kenya,EASTERN AFRICA,53528000.0
12062,803510837.0,Stub,Samuel Kivuitu,Kenya,EASTERN AFRICA,53528000.0
12063,803609950.0,C,Peter Munya,Kenya,EASTERN AFRICA,53528000.0
12064,803618918.0,GA,Robert Coryndon,Kenya,EASTERN AFRICA,53528000.0
12065,803644025.0,Stub,Jack Ranguma,Kenya,EASTERN AFRICA,53528000.0
12066,803752444.0,Stub,Nassir Nuh Abdi,Kenya,EASTERN AFRICA,53528000.0
12067,803800617.0,Start,Jamleck Irungu Kamau,Kenya,EASTERN AFRICA,53528000.0
12068,803835166.0,C,Malcolm MacDonald,Kenya,EASTERN AFRICA,53528000.0
12069,803928076.0,Start,Francis Muthaura,Kenya,EASTERN AFRICA,53528000.0
12070,803929204.0,Start,Francis Ole Kaparo,Kenya,EASTERN AFRICA,53528000.0
12071,803983051.0,Start,List of colonial governors and administrators of Kenya,Kenya,EASTERN AFRICA,53528000.0
12072,803994295.0,Start,Cleopa Kilonzo Mailu,Kenya,EASTERN AFRICA,53528000.0
12073,804076685.0,Start,Daisy Nyongesa,Kenya,EASTERN AFRICA,53528000.0
12074,804130858.0,C,Grace Ogot,Kenya,EASTERN AFRICA,53528000.0
12075,804290735.0,Stub,Willy Bett,Kenya,EASTERN AFRICA,53528000.0
12076,804351786.0,Start,Evans Kidero,Kenya,EASTERN AFRICA,53528000.0
12077,804452650.0,Start,Margaret Kamar,Kenya,EASTERN AFRICA,53528000.0
12078,804550847.0,FA,Wangari Maathai,Kenya,EASTERN AFRICA,53528000.0
12079,804642718.0,B,Robert Ouko (politician),Kenya,EASTERN AFRICA,53528000.0
12080,804848031.0,Stub,David ole Nkedianye,Kenya,EASTERN AFRICA,53528000.0
12081,804869854.0,Stub,Abdul Rahim Dawood,Kenya,EASTERN AFRICA,53528000.0
12082,804873198.0,Start,Moses Akaranga,Kenya,EASTERN AFRICA,53528000.0
12083,804892672.0,Stub,Fred Kapondi,Kenya,EASTERN AFRICA,53528000.0
12084,804983758.0,C,Margaret Kenyatta (mayor),Kenya,EASTERN AFRICA,53528000.0
12085,805008963.0,Start,Jonathan Mwangangi Mueke,Kenya,EASTERN AFRICA,53528000.0
12086,805151826.0,Start,Nixon Kiprotich Korir,Kenya,EASTERN AFRICA,53528000.0
12087,805250645.0,B,George Saitoti,Kenya,EASTERN AFRICA,53528000.0
12088,805261222.0,Start,George Thuo,Kenya,EASTERN AFRICA,53528000.0
12089,805418696.0,Stub,Ekuru Aukot,Kenya,EASTERN AFRICA,53528000.0
12090,805572440.0,Stub,Gideon Mwiti,Kenya,EASTERN AFRICA,53528000.0
12091,805742653.0,Stub,Robert Kiptoo Kipkorir,Kenya,EASTERN AFRICA,53528000.0
12092,806037934.0,Stub,Cecily Mutitu Mbarire,Kenya,EASTERN AFRICA,53528000.0
12093,806058920.0,Start,James Orengo,Kenya,EASTERN AFRICA,53528000.0
12094,806087740.0,GA,Irungu Kang'ata,Kenya,EASTERN AFRICA,53528000.0
12095,806136719.0,C,Anne Waiguru,Kenya,EASTERN AFRICA,53528000.0
12096,806164856.0,Stub,Moses Kuria,Kenya,EASTERN AFRICA,53528000.0
12097,806324173.0,Start,Peter Anyang' Nyong'o,Kenya,EASTERN AFRICA,53528000.0
12098,806519579.0,Stub,Abdikadir Hussein Mohamed,Kenya,EASTERN AFRICA,53528000.0
12099,806670089.0,Stub,David Musila,Kenya,EASTERN AFRICA,53528000.0
12100,806670350.0,C,Naisula Lesuuda,Kenya,EASTERN AFRICA,53528000.0
12101,806751792.0,B,Kimaiyo Sego,Kenya,EASTERN AFRICA,53528000.0
12102,806856814.0,C,Jaramogi Oginga Odinga,Kenya,EASTERN AFRICA,53528000.0
12103,806860809.0,Start,Margaret Wanjiru,Kenya,EASTERN AFRICA,53528000.0
12104,807070352.0,C,Charles Eliot (diplomat),Kenya,EASTERN AFRICA,53528000.0
12105,807117880.0,B,Raila Odinga,Kenya,EASTERN AFRICA,53528000.0
12106,807211531.0,B,Mwai Kibaki,Kenya,EASTERN AFRICA,53528000.0
12107,807224809.0,C,Joseph Murumbi,Kenya,EASTERN AFRICA,53528000.0
12108,807246414.0,C,Daniel arap Moi,Kenya,EASTERN AFRICA,53528000.0
12109,807398594.0,C,Alfred Mutua,Kenya,EASTERN AFRICA,53528000.0
12110,807476386.0,Stub,Alice Muthoni Wahome,Kenya,EASTERN AFRICA,53528000.0
12111,623334577.0,Stub,Kamu de Almeida,Angola,MIDDLE AFRICA,32522000.0
12112,684499128.0,Stub,Afonso Pedro Canga,Angola,MIDDLE AFRICA,32522000.0
12113,703532164.0,Stub,Francisco Romão,Angola,MIDDLE AFRICA,32522000.0
12114,705597487.0,Stub,Osvaldo de Jesus Serra Van-Dúnem,Angola,MIDDLE AFRICA,32522000.0
12115,707213784.0,Stub,Cristiano André,Angola,MIDDLE AFRICA,32522000.0
12116,711020711.0,Stub,Carlos Contreiras,Angola,MIDDLE AFRICA,32522000.0
12117,712046802.0,Stub,Ilídio Machado,Angola,MIDDLE AFRICA,32522000.0
12118,712276137.0,Stub,Elias Salupeto Pena,Angola,MIDDLE AFRICA,32522000.0
12119,712573588.0,Start,Mfulupinga Nlando Victor,Angola,MIDDLE AFRICA,32522000.0
12120,713011130.0,Stub,Jose João Manuel,Angola,MIDDLE AFRICA,32522000.0
12121,713053653.0,Stub,João Manuel Bernardo,Angola,MIDDLE AFRICA,32522000.0
12122,713281421.0,Stub,Pedro Fernando Mavunza,Angola,MIDDLE AFRICA,32522000.0
12123,713313110.0,Stub,Kafundanga Chingunji,Angola,MIDDLE AFRICA,32522000.0
12124,713318809.0,Stub,Valdemar Chidondo,Angola,MIDDLE AFRICA,32522000.0
12125,713323702.0,Stub,Antonio da Costa Fernandes,Angola,MIDDLE AFRICA,32522000.0
12126,713328373.0,Stub,Luís de Almeida,Angola,MIDDLE AFRICA,32522000.0
12127,713330500.0,Stub,José Patrício,Angola,MIDDLE AFRICA,32522000.0
12128,713334490.0,Stub,Kambamba Kulaxingo,Angola,MIDDLE AFRICA,32522000.0
12129,713423251.0,Stub,Ambrósio Lukoki,Angola,MIDDLE AFRICA,32522000.0
12130,713453404.0,Stub,Mawete João Baptista,Angola,MIDDLE AFRICA,32522000.0
12131,713455528.0,Stub,Henrique de Carvalho Santos,Angola,MIDDLE AFRICA,32522000.0
12132,713469695.0,Stub,Daniel Ntongi-Nzinga,Angola,MIDDLE AFRICA,32522000.0
12133,713476015.0,Stub,Rui de Sá,Angola,MIDDLE AFRICA,32522000.0
12134,714642389.0,Stub,Samuel Tito Armando,Angola,MIDDLE AFRICA,32522000.0
12135,714975430.0,Stub,Hélder Vieira Dias,Angola,MIDDLE AFRICA,32522000.0
12136,714976517.0,Stub,Roberto Leal Monteiro,Angola,MIDDLE AFRICA,32522000.0
12137,715463290.0,Stub,Elísio de Figueiredo,Angola,MIDDLE AFRICA,32522000.0
12138,720170185.0,Stub,Boaventura Cardoso,Angola,MIDDLE AFRICA,32522000.0
12139,722314224.0,Stub,Miguel Neto,Angola,MIDDLE AFRICA,32522000.0
12140,738706030.0,Start,António Bento Bembe,Angola,MIDDLE AFRICA,32522000.0
12141,741475212.0,Stub,Ekuikui IV,Angola,MIDDLE AFRICA,32522000.0
12142,744573173.0,Stub,António Dias Cardoso,Angola,MIDDLE AFRICA,32522000.0
12143,745551235.0,Stub,Josefina Pitra Diakité,Angola,MIDDLE AFRICA,32522000.0
12144,749138916.0,Stub,Almerindo Jaka Jamba,Angola,MIDDLE AFRICA,32522000.0
